id,created_at,text,fav,RT
1163183125079515138,2019-08-18 20:17:22+00:00,RT @SonerCagaptay: Favorite map today: European countries replaced by non-European masses of similar size https://t.co/tpZyUjvPDZ,0,76
1163182183697326080,2019-08-18 20:13:38+00:00,Definitely not Trump’s inauguration. https://t.co/BrgHuaCWmC,11,0
1159200344540372993,2019-08-07 20:31:13+00:00,"RT @shawnacscott: If you think the response time on your HTTP calls is bad, I just got a 503 via paper mail... 😂 https://t.co/lrGbMeW3zO",0,2465
1158094079194017792,2019-08-04 19:15:19+00:00,"RT @petridishes: I wrote this at the beginning of this painful week. On fear, and how a gun becomes mistaken for freedom  https://t.co/CnwI…",0,124
1158092947994349569,2019-08-04 19:10:49+00:00,Jesus fucking Christ. Here we go again with the “mentally ill” and “let’s not start with politics while people are grieving” bullshit.,12,0
1157415815886622721,2019-08-02 22:20:08+00:00,This is incredible. 😄 https://t.co/ymiiCj41xV,6,1
1154850481023389702,2019-07-26 20:26:25+00:00,"What a read… someone option this for a movie, pronto. https://t.co/2L303zvIX1",4,0
1154144691706839040,2019-07-24 21:41:52+00:00,THREAD. https://t.co/O4Uy01RwQZ,4,1
1154138444513386499,2019-07-24 21:17:02+00:00,"RT @petridishes: if an optics win is when you spend three hours shouting conspiracy theories at someone who politely refuses to engage, i s…",0,1046
1154080685717696513,2019-07-24 17:27:31+00:00,“I’ve seen things you people wouldn’t believe. Attack ships on fire off the shoulder of Orion. I watched c-beams gl… https://t.co/H3gtLSkAEL,3,0
1153422333320880129,2019-07-22 21:51:28+00:00,THIS. https://t.co/BNIpMTVdTI,6,0
1150158048796774401,2019-07-13 21:40:22+00:00,"This is either very trolling or naïvely simplistic. Either way, don’t hire a person like that. https://t.co/O8XRjq1YyZ",5,0
1148699183718834182,2019-07-09 21:03:21+00:00,"RT @FrogCroakley: The movie 'yesterday', but Jason Statham is the only person who can remember what sausages are, and he keeps desperately…",0,2148
1148302227699851265,2019-07-08 18:46:00+00:00,RT @rands: The Simpsons… in Russia: https://t.co/1JJ9zx4wfC,0,12
1146188459746443269,2019-07-02 22:46:38+00:00,RT @Truly_Defective: This is exactly how I imagine a remake of Cocktail starring Jason Statham would play out. https://t.co/xiRivFsVQT,0,4364
1146168262666915841,2019-07-02 21:26:23+00:00,https://t.co/FjY5pXAfFU https://t.co/qh1z8Ylek9,6,0
1145416629649641474,2019-06-30 19:39:39+00:00,One more reason you shouldn’t order from @Grubhub. https://t.co/AVY36Jxgoh,4,1
1144361598523531265,2019-06-27 21:47:20+00:00,RT @davepell: 3 ways Dems can differentiate themselves from Trump tonight:1. Advocate for allies instead of genocidal maniacs.2. Try no…,0,34
1136009109449379842,2019-06-04 20:37:32+00:00,RT @sandofsky: This bad boy [slaps mac pro] oh shit I’m bleeding.,0,81
1134953343661596677,2019-06-01 22:42:18+00:00,RT @tavallai: You know what’s harmful to children? Fucking them. https://t.co/vlIiPF2w3Z,0,1
1134951172844982272,2019-06-01 22:33:40+00:00,RT @deadprogrammer: Being a programmer is just like being a chef - everything we create will turn to shit in the near future.,0,7
1132398760556990465,2019-05-25 21:31:18+00:00,"RT @AndrewNadeau0: ME: Please, I beg you, just tell me the ingredients.RECIPE SITE: Sure!ME: Thank you.RECIPE SITE: After I explain W…",0,43943
1131681551559929857,2019-05-23 22:01:22+00:00,I’m guessing the 5 second rule doesn’t apply here. https://t.co/iUdGInXHhP,13,4
1131680318874955777,2019-05-23 21:56:28+00:00,This is like the final Boss monster at the end of the Beer game. cc @dontdrinkbeer https://t.co/zsUsXuu0t5,13,1
1130491546556686336,2019-05-20 15:12:42+00:00,RT @Pinboard: Still the finest political headline of our era https://t.co/HgPzomOrLh,0,11
1129855589440458752,2019-05-18 21:05:38+00:00,"Remind me why Australia is in ""Euro""vision, again? #Eurovision2019 https://t.co/affBjNXR2X",5,0
1129854884252143619,2019-05-18 21:02:50+00:00,I was wrong about Frozen before. I expect Australia to get a call from Disney any time now. #Eurovision2019,3,0
1129853910271840256,2019-05-18 20:58:58+00:00,"So far it's between Norway, Iceland and Switzerland. Come on, Australia and Spain. #Eurovision2019",2,0
1129852881451003904,2019-05-18 20:54:53+00:00,"I've never seen Frozen, but is this it? #SRB #Eurovision2019",4,0
1129850859830038531,2019-05-18 20:46:51+00:00,RT @preston_freya: when you’ve got eurovision at 8 and heart surgery at 9 #Eurovision2019 #eurovision https://t.co/yyQm46ZLVe,0,40
1129849725073670144,2019-05-18 20:42:20+00:00,So the robots are taking over Eurovision jobs too. #automation #AZE #Eurovision2019,4,0
1129847835338379264,2019-05-18 20:34:50+00:00,"Avicii wants his tune back. ""Wake Me Up"" to be exact. #EST #Eurovision2019",2,0
1129846470599938053,2019-05-18 20:29:24+00:00,Are we sure they didn't switch Germany and Iceland? #Eurovision2019,2,0
1129845082448957442,2019-05-18 20:23:53+00:00,"Yes, it's bigger than us and bigger than everything we see. #Brexit #UK #Eurovision2019",2,0
1129844012708433920,2019-05-18 20:19:38+00:00,Norway. Norway is my favorite so far. Weird and catchy. #NOR #Eurovision2019,5,1
1128791876155445249,2019-05-15 22:38:49+00:00,Can we replace Alabama with Puerto Rico? https://t.co/snv6MKqE2F,3,0
1128398304994299904,2019-05-14 20:34:55+00:00,I’m incensed by @washingtonpost blocking me reading random articles my friends send or I find online. Feels like th… https://t.co/wQOr27C6cy,3,0
1128397166161092613,2019-05-14 20:30:23+00:00,"RT @Pinboard: This article is the equivalent of saying door locks are a scam because any competent burglar can get past them. That is true,…",0,24
1126563353852297217,2019-05-09 19:03:28+00:00,RT @toyg: @Pinboard Communism: all your comms are monitored. Capitalism: all your comms are monitored and you must look at these ads.,0,180
1126208273848438784,2019-05-08 19:32:31+00:00,RT @wyatt_privilege: once game of thrones ends we’re switching the death betting pools over to travel IG people https://t.co/J96J24gcFG,0,1007
1122208859920244738,2019-04-27 18:40:16+00:00,Can we please get Planet of the Apes after Waterworld due to climate change? https://t.co/396TURSKCN,8,0
1121491206406639618,2019-04-25 19:08:34+00:00,"RT @jason_koebler: NEW: We have reporting inside Twitter that explains why Jack hasn't ""banned the Nazis:"" Treating white supremacy like IS…",0,18667
1120068262144950275,2019-04-21 20:54:18+00:00,"Who else says “you too” after the Uber/Lyft driver drops you off at the airport and wishes you a good flight? Yeah, I know you do.",11,0
1117588958639198209,2019-04-15 00:42:26+00:00,Yesssssss. https://t.co/ZsQIohwwMG,1,0
1117196795136884736,2019-04-13 22:44:07+00:00,"RT @petridishes: Caligula Probably Joking About Being Jupiter Now, Increasingly Nervous Romans Try To Reassure Themselves",0,281
1116542395162734592,2019-04-12 03:23:46+00:00,RT @broderick: imagine being so brain poisoned by Twitter you write a takedown piece about people being excited about seeing literally the…,0,12056
1116112311700348928,2019-04-10 22:54:46+00:00,"This is probably good, but it looks like they ran out of money building this to afford a proper font. https://t.co/OtNZyO2fxI",4,0
1112579121576660992,2019-04-01 04:55:07+00:00,RT @monadoboii: oh god oh fuck https://t.co/JmrilYLl3n,0,212930
1104237790596747264,2019-03-09 04:29:39+00:00,I will be all too happy if I never hear or read the word “disrupt” again.,17,3
1095748942552272896,2019-02-13 18:18:00+00:00,"What if Jesus is supposed to return, but as a strong AI? #showerthoughts",20,9
1094778480162680839,2019-02-11 02:01:44+00:00,"RT @addamschloe: thinking about how the Starbucks mermaid is slowly, but surely, getting closer, and we cannot stop her https://t.co/OZJ1yb…",0,9640
1093930202219102208,2019-02-08 17:50:59+00:00,Not soon enough. https://t.co/UgP9kyO6Z4,9,0
1092518546414784513,2019-02-04 20:21:34+00:00,RT @mbleigh: Cryptocurrencies are just a math version of Fyre Festival.,0,1347
1088977336421281792,2019-01-26 01:50:03+00:00,"RT @SarahJamieLewis: Facebook are going to monetize encrypted messaging by consolidating metadata analysis of 3 key platforms (Messenger, W…",0,1632
1087947623854731265,2019-01-23 05:38:21+00:00,RT @kateo: Me 10 years ago: probably would have played along with the profile picture aging meme going around on Facebook and InstagramMe…,0,10227
1084259231287652352,2019-01-13 01:21:59+00:00,RT @juliacarriew: Are you a man who has built their career on taking credit for the work of younger women of color who get paid less than y…,0,4774
1076623241274380288,2018-12-22 23:39:18+00:00,Poll: Vancouver or Toronto for New Year's?,7,0
1076620285275721728,2018-12-22 23:27:33+00:00,.@petridishes has replaced The Borowitz Report as my favorite political (and other topics) satirist. https://t.co/wo60Af1lp9,3,0
1068684388068675584,2018-12-01 01:53:07+00:00,RT @MikeDrucker: Not the point but this reads like the whitest-possible version of the Fresh Prince of Bel Air song https://t.co/1mrAGmUXvr,0,5270
1062069324616212485,2018-11-12 19:47:13+00:00,This is mind blowing.https://t.co/M2iNjGv8Gd,13,0
1062029703492632576,2018-11-12 17:09:47+00:00,I lol'ed. https://t.co/F0gm9oMBlT,32,5
1060033506842161152,2018-11-07 04:57:37+00:00,Alaskan elections are insane. https://t.co/y9PNNrla9I,1,1
1059499992979828736,2018-11-05 17:37:37+00:00,RT @chelseaperetti: Vote like a bunch of school children were shot and a bunch of other children were put into camps indefinitely bc they w…,0,118813
1056769514954678272,2018-10-29 04:47:40+00:00,"RT @ianbremmer: Congrats to Silicon Valley for inventing editors, roommates, and the subway. https://t.co/hiXBnGiBV4",0,745
1056196241837576192,2018-10-27 14:49:41+00:00,Underrated tweet. https://t.co/0BqSfVvRtZ,3,1
1050904178464190464,2018-10-13 00:20:55+00:00,RT @preinheimer: Who is your household’s network security officer? No one? You mean you have ~20 devices connected to the internet and no o…,0,3
1048352494026444800,2018-10-05 23:21:26+00:00,RT @keaneli: This. #KavanaughHearing https://t.co/tKwE7kK7DQ,0,2
1048315537086971904,2018-10-05 20:54:35+00:00,RT @AdamSerwer: The cruelty is the point. The cruelty is the point. The cruelty is the point. https://t.co/Ekgat3cxbu https://t.co/Nd4o77bJ…,0,11814
1046495394409189376,2018-09-30 20:21:59+00:00,RT @nbcsnl: Now it’s time to hear from Judge Brett Kavanaugh (Matt Damon). #SNLPremiere https://t.co/dvu1VgJZt5,0,27883
1045457265891794945,2018-09-27 23:36:50+00:00,"I don’t feel any sympathy for Kavanaugh. At least he got a hearing, unlike Merrick Garland.",5,0
1041695696980631552,2018-09-17 14:29:42+00:00,RT @nise_shi: ok what the fuck I landed in america and I was randomly selected for a special security screening at border control and then…,0,11849
1040583893169012742,2018-09-14 12:51:47+00:00,"This is insane. What have you done, Europe? https://t.co/0VH7MaksGP",1,0
1040179420709847041,2018-09-13 10:04:34+00:00,"RT @deadprogrammer: Russian phones don't only have CPUs and GPUs, but also GRUs.",0,4
1038198136576073728,2018-09-07 22:51:39+00:00,Jaw. Drop. https://t.co/wTmelZV9BT,9,2
1037739906871844864,2018-09-06 16:30:48+00:00,RT @JasonOverstreet: HOLY SHIT!!!  https://t.co/yHI1URq3HL,0,39372
1037144492040699904,2018-09-05 01:04:50+00:00,RT @RembrandtsRoom: 🙂 https://t.co/9h1KQrkbqH,0,753
1037027272283308033,2018-09-04 17:19:03+00:00,A withering takedown of the Republicans as a criminal organization that created Trump and is complicit in his actio… https://t.co/EXHe0uMGoI,1,0
1033572628265664513,2018-08-26 04:31:32+00:00,"RT @Pinboard: John McCain's last political act and ultimate legacy was not resigning his Senate seat, ensuring it will be held by a Republi…",0,56
1033567634963525632,2018-08-26 04:11:41+00:00,"RT @Pinboard: ShopWith is bucking the conventional wisdom that YouTube ""beauty influencers"" should be purged from the Earth by cleansing fi…",0,6
1030188632898981889,2018-08-16 20:24:44+00:00,"RT @ChuckWendig: TUESDAY. The day you realize that nothing can stop you, because you are a MAGIC SKELETON packed with MEAT and animated wit…",0,12372
1029467383516282886,2018-08-14 20:38:45+00:00,"RT @TimIsHungry: “Be kind, for everyone you meet is fighting a hard battle that you have no insight into"" - Ian Maclaren",0,5
1028652416152084480,2018-08-12 14:40:22+00:00,Thanks for the unexpected gifts @Airbnb – these are awesome! https://t.co/SkoXIZkqLK,12,1
1025850047097909254,2018-08-04 21:04:45+00:00,"RT @k: As of today, the four most valuable companies in the US include Microsoft, Apple, Google (Alphabet), and Amazon. Otherwise known as…",0,1
1025846436372656128,2018-08-04 20:50:24+00:00,"RT @isgoodrum: Comrade, do you even lift https://t.co/22ZZ4BDsH9",0,463
1025842731409653760,2018-08-04 20:35:41+00:00,RT @Schrotime: A sex robot is gonna shoot someone with a 3D gun in my lifetime,0,22850
1021493273603592199,2018-07-23 20:32:29+00:00,RT @deadprogrammer: Yo! That is a lot of money for a static website with a hard coded “yes”. https://t.co/bAr46irTdC,0,1
1019872607531864064,2018-07-19 09:12:32+00:00,RT @stewart: It's amazing how much life can be drained from you from trying to use never-quite-actually-works internet for 4-5 hours. I was…,0,168
1019825845853216768,2018-07-19 06:06:43+00:00,Amazing parallels between Kaiser Wilhelm II and Trump. Worth a read. https://t.co/ExBE6KaDe4,8,3
1017423573722587136,2018-07-12 15:00:57+00:00,RT @secretGeek: I can already see Matt Damon as a Thai boy in a cave,0,5
1015335039389880320,2018-07-06 20:41:52+00:00,RT @keaneli: Excited to see #Neymar in the next Summer Olympics diving competition.#WorldCup #NeymarRolling #NeymarDivehttps://t.co/Ueo6…,0,1
1015086435203010560,2018-07-06 04:14:00+00:00,👏🏻👏🏻👏🏻 [thread] https://t.co/zTgD1xKfFx,4,2
1010300148747046912,2018-06-22 23:15:00+00:00,RT @Pinboard: 2014: Where are the girls Boko Haram stole from their parents in Nigeria?2018: Where are the girls DHS stole from their pare…,0,87
1009064802675757056,2018-06-19 13:26:11+00:00,I've been to The Northman and it's an excellent cider bar. Throw a vote their way if you like cider and go visit wh… https://t.co/TS07y59J1c,4,1
1008527300126760960,2018-06-18 01:50:20+00:00,"RT @neiltyson: If pundits tells you something is true, and you don’t have the critical thinking skills to evaluate their statements, then y…",0,25233
1008186764085907456,2018-06-17 03:17:10+00:00,"RT @qikipedia: Sherlock Holmes was originally named Sherringford Hope, Watson was called Ormond Sacker.",0,177
1007979410862039041,2018-06-16 13:33:13+00:00,RT @ChuckWendig: Real-talk: at this point I distrust anybody who *doesn't* liberally pepper their statements about him with rage-froth vulg…,0,2396
1007810569922019328,2018-06-16 02:22:18+00:00,"RT @paleofuture: *travels back to 2014*Them: What's the future like? Do we have flying cars?Me: Well, our child internment camps now have…",0,1568
